Year,Location #,Location Name,Latitude,Longitude,AM/PM,Mode,Count
2019,2,Washington St & Somerville Ave,42.3796,-71.0964,AM,Bike,346
2019,2,Washington St & Somerville Ave,42.3796,-71.0964,AM,Ped,515
2019,2,Washington St & Somerville Ave,42.3796,-71.0964,PM,Bike,274
2019,2,Washington St & Somerville Ave,42.3796,-71.0964,PM,Ped,547
2019,3,Somerville Ave & Prospect St,42.3791,-71.0941,AM,Bike,77
2019,3,Somerville Ave & Prospect St,42.3791,-71.0941,AM,Ped,178
2019,3,Somerville Ave & Prospect St,42.3791,-71.0941,PM,Bike,169
2019,3,Somerville Ave & Prospect St,42.3791,-71.0941,PM,Ped,209
2019,4,Somerville Ave & Elm St,42.3855,-71.1135,AM,Bike,130
2019,4,Somerville Ave & Elm St,42.3855,-71.1135,AM,Ped,298
2019,4,Somerville Ave & Elm St,42.3855,-71.1135,PM,Bike,334
2019,4,Somerville Ave & Elm St,42.3855,-71.1135,PM,Ped,391
2019,5,Medford St & Broadway,42.3973,-71.1043,AM,Bike,55
2019,5,Medford St & Broadway,42.3973,-71.1043,AM,Ped,141
2019,5,Medford St & Broadway,42.3973,-71.1043,PM,Bike,40
2019,5,Medford St & Broadway,42.3973,-71.1043,PM,Ped,380
2019,6,Willow Ave & Elm St,42.3913,-71.1187,AM,Bike,0
2019,6,Willow Ave & Elm St,42.3913,-71.1187,AM,Ped,0
2019,6,Willow Ave & Elm St,42.3913,-71.1187,PM,Bike,340
2019,6,Willow Ave & Elm St,42.3913,-71.1187,PM,Ped,329
2019,7,Community Path & Grove St,42.3963,-71.1201,AM,Bike,128
2019,7,Community Path & Grove St,42.3963,-71.1201,AM,Ped,746
2019,7,Community Path & Grove St,42.3963,-71.1201,PM,Bike,101
2019,7,Community Path & Grove St,42.3963,-71.1201,PM,Ped,592
2019,8,Community Path & Cedar St,42.394,-71.1111,AM,Bike,159
2019,8,Community Path & Cedar St,42.394,-71.1111,AM,Ped,351
2019,8,Community Path & Cedar St,42.394,-71.1111,PM,Bike,0
2019,8,Community Path & Cedar St,42.394,-71.1111,PM,Ped,0
2019,9,Community Path & Buena Vista Rd,42.3973,-71.1246,AM,Bike,63
2019,9,Community Path & Buena Vista Rd,42.3973,-71.1246,AM,Ped,325
2019,9,Community Path & Buena Vista Rd,42.3973,-71.1246,PM,Bike,117
2019,9,Community Path & Buena Vista Rd,42.3973,-71.1246,PM,Ped,483
2019,10,College Ave & Powder House Circle,42.4014,-71.1168,AM,Bike,136
2019,10,College Ave & Powder House Circle,42.4014,-71.1168,AM,Ped,158
2019,10,College Ave & Powder House Circle,42.4014,-71.1168,PM,Bike,85
2019,10,College Ave & Powder House Circle,42.4014,-71.1168,PM,Ped,227
2019,11,Holland St & Cameron Ave,42.4011,-71.1262,AM,Bike,56
2019,11,Holland St & Cameron Ave,42.4011,-71.1262,AM,Ped,378
2019,11,Holland St & Cameron Ave,42.4011,-71.1262,PM,Bike,89
2019,11,Holland St & Cameron Ave,42.4011,-71.1262,PM,Ped,441
2019,12,Broadway & McGrath Hwy,42.3897,-71.0881,AM,Bike,46
2019,12,Broadway & McGrath Hwy,42.3897,-71.0881,AM,Ped,125
2019,12,Broadway & McGrath Hwy,42.3897,-71.0881,PM,Bike,33
2019,12,Broadway & McGrath Hwy,42.3897,-71.0881,PM,Ped,189
2019,13,Somerville Ave & Beacon St,42.3869,-71.1162,AM,Bike,356
2019,13,Somerville Ave & Beacon St,42.3869,-71.1162,AM,Ped,554
2019,13,Somerville Ave & Beacon St,42.3869,-71.1162,PM,Bike,0
2019,13,Somerville Ave & Beacon St,42.3869,-71.1162,PM,Ped,0
2019,14,Concord Ave & Beacon St,42.3751,-71.1025,AM,Bike,0
2019,14,Concord Ave & Beacon St,42.3751,-71.1025,AM,Ped,0
2019,14,Concord Ave & Beacon St,42.3751,-71.1025,PM,Bike,498
2019,14,Concord Ave & Beacon St,42.3751,-71.1025,PM,Ped,272
2019,15,Washington St & Beacon St,42.3783,-71.1064,AM,Bike,355
2019,15,Washington St & Beacon St,42.3783,-71.1064,AM,Ped,345
2019,15,Washington St & Beacon St,42.3783,-71.1064,PM,Bike,249
2019,15,Washington St & Beacon St,42.3783,-71.1064,PM,Ped,484
2019,16,College Ave & Winter St,42.397,-71.122,AM,Bike,38
2019,16,College Ave & Winter St,42.397,-71.122,AM,Ped,723
2019,16,College Ave & Winter St,42.397,-71.122,PM,Bike,59
2019,16,College Ave & Winter St,42.397,-71.122,PM,Ped,697
2019,17,Community Path & Willow Ave,42.3952,-71.1161,AM,Bike,84
2019,17,Community Path & Willow Ave,42.3952,-71.1161,AM,Ped,445
2019,17,Community Path & Willow Ave,42.3952,-71.1161,PM,Bike,0
2019,17,Community Path & Willow Ave,42.3952,-71.1161,PM,Ped,0
2019,18,Cedar St & Summer St,42.3905,-71.1136,AM,Bike,98
2019,18,Cedar St & Summer St,42.3905,-71.1136,AM,Ped,242
2019,18,Cedar St & Summer St,42.3905,-71.1136,PM,Bike,42
2019,18,Cedar St & Summer St,42.3905,-71.1136,PM,Ped,231
2019,19,Washington St & Inner Belt Rd,42.382,-71.0815,AM,Bike,48
2019,19,Washington St & Inner Belt Rd,42.382,-71.0815,AM,Ped,143
2019,19,Washington St & Inner Belt Rd,42.382,-71.0815,PM,Bike,59
2019,19,Washington St & Inner Belt Rd,42.382,-71.0815,PM,Ped,258
2019,20,Highland Ave & Walnut St,42.3851,-71.0942,AM,Bike,39
2019,20,Highland Ave & Walnut St,42.3851,-71.0942,AM,Ped,176
2019,20,Highland Ave & Walnut St,42.3851,-71.0942,PM,Bike,29
2019,20,Highland Ave & Walnut St,42.3851,-71.0942,PM,Ped,143
2019,21,Rt. 28 Bridge & Shore Dr,42.3983,-71.0845,AM,Bike,30
2019,21,Rt. 28 Bridge & Shore Dr,42.3983,-71.0845,AM,Ped,75
2019,21,Rt. 28 Bridge & Shore Dr,42.3983,-71.0845,PM,Bike,53
2019,21,Rt. 28 Bridge & Shore Dr,42.3983,-71.0845,PM,Ped,92
2019,22,Powder House Blvd & North St,42.4074,-71.1303,AM,Bike,30
2019,22,Powder House Blvd & North St,42.4074,-71.1303,AM,Ped,216
2019,22,Powder House Blvd & North St,42.4074,-71.1303,PM,Bike,0
2019,22,Powder House Blvd & North St,42.4074,-71.1303,PM,Ped,0
2019,23,Medford St & South St,42.3742,-71.0881,AM,Bike,92
2019,23,Medford St & South St,42.3742,-71.0881,AM,Ped,144
2019,23,Medford St & South St,42.3742,-71.0881,PM,Bike,158
2019,23,Medford St & South St,42.3742,-71.0881,PM,Ped,292
2019,24,Joy St & Washington St,42.3807,-71.0886,AM,Bike,0
2019,24,Joy St & Washington St,42.3807,-71.0886,AM,Ped,0
2019,24,Joy St & Washington St,42.3807,-71.0886,PM,Bike,3
2019,24,Joy St & Washington St,42.3807,-71.0886,PM,Ped,24
2019,25,Highland Ave & Lowell St,42.3902,-71.108,AM,Bike,42
2019,25,Highland Ave & Lowell St,42.3902,-71.108,AM,Ped,161
2019,25,Highland Ave & Lowell St,42.3902,-71.108,PM,Bike,57
2019,25,Highland Ave & Lowell St,42.3902,-71.108,PM,Ped,180
2019,26,Broadway & Lombardi Way,42.3862,-71.0788,AM,Bike,0
2019,26,Broadway & Lombardi Way,42.3862,-71.0788,AM,Ped,0
2019,26,Broadway & Lombardi Way,42.3862,-71.0788,PM,Bike,68
2019,26,Broadway & Lombardi Way,42.3862,-71.0788,PM,Ped,410
2019,27,Broadway & Boston Ave,42.3997,-71.1115,AM,Bike,10
2019,27,Broadway & Boston Ave,42.3997,-71.1115,AM,Ped,97
2019,27,Broadway & Boston Ave,42.3997,-71.1115,PM,Bike,0
2019,27,Broadway & Boston Ave,42.3997,-71.1115,PM,Ped,0
2019,28,Broadway & Holland St,42.403,-71.127,AM,Bike,125
2019,28,Broadway & Holland St,42.403,-71.127,AM,Ped,379
2019,28,Broadway & Holland St,42.403,-71.127,PM,Bike,113
2019,28,Broadway & Holland St,42.403,-71.127,PM,Ped,352
2019,29,Broadway & Alewife Brook Pkwy,42.4069,-71.1336,AM,Bike,105
2019,29,Broadway & Alewife Brook Pkwy,42.4069,-71.1336,AM,Ped,100
2019,29,Broadway & Alewife Brook Pkwy,42.4069,-71.1336,PM,Bike,76
2019,29,Broadway & Alewife Brook Pkwy,42.4069,-71.1336,PM,Ped,81
2019,30,Dane St & Somerville Ave,42.3825,-71.1034,AM,Bike,188
2019,30,Dane St & Somerville Ave,42.3825,-71.1034,AM,Ped,181
2019,30,Dane St & Somerville Ave,42.3825,-71.1034,PM,Bike,0
2019,30,Dane St & Somerville Ave,42.3825,-71.1034,PM,Ped,0
2019,31,Foley St & Middlesex Ave,42.3926,-71.083,AM,Bike,12
2019,31,Foley St & Middlesex Ave,42.3926,-71.083,AM,Ped,162
2019,31,Foley St & Middlesex Ave,42.3926,-71.083,PM,Bike,14
2019,31,Foley St & Middlesex Ave,42.3926,-71.083,PM,Ped,128
2019,32,Summer St & School St,42.3844,-71.1004,AM,Bike,150
2019,32,Summer St & School St,42.3844,-71.1004,AM,Ped,167
2019,32,Summer St & School St,42.3844,-71.1004,PM,Bike,59
2019,32,Summer St & School St,42.3844,-71.1004,PM,Ped,148
2019,33,Temple St & Broadway,42.3926,-71.0933,AM,Bike,22
2019,33,Temple St & Broadway,42.3926,-71.0933,AM,Ped,145
2019,33,Temple St & Broadway,42.3926,-71.0933,PM,Bike,52
2019,33,Temple St & Broadway,42.3926,-71.0933,PM,Ped,249
2019,34,Cross St & Pearl St,42.3857,-71.0878,AM,Bike,62
2019,34,Cross St & Pearl St,42.3857,-71.0878,AM,Ped,341
2019,34,Cross St & Pearl St,42.3857,-71.0878,PM,Bike,74
2019,34,Cross St & Pearl St,42.3857,-71.0878,PM,Ped,223
2019,35,Mossland St & Somerville Ave,42.3873,-71.1168,AM,Bike,404
2019,35,Mossland St & Somerville Ave,42.3873,-71.1168,AM,Ped,516
2019,35,Mossland St & Somerville Ave,42.3873,-71.1168,PM,Bike,294
2019,35,Mossland St & Somerville Ave,42.3873,-71.1168,PM,Ped,504
2019,36,Boston Ave & Alewife Brook Pkwy,42.4146,-71.1313,AM,Bike,42
2019,36,Boston Ave & Alewife Brook Pkwy,42.4146,-71.1313,AM,Ped,100
2019,36,Boston Ave & Alewife Brook Pkwy,42.4146,-71.1313,PM,Bike,29
2019,36,Boston Ave & Alewife Brook Pkwy,42.4146,-71.1313,PM,Ped,79
2019,37,Community Path and Lowell St,42.3928,-71.1062,AM,Bike,0
2019,37,Community Path and Lowell St,42.3928,-71.1062,AM,Ped,0
2019,37,Community Path and Lowell St,42.3928,-71.1062,PM,Bike,62
2019,37,Community Path and Lowell St,42.3928,-71.1062,PM,Ped,234
2019,38,Park St and Somerville Ave,42.3832,-71.1063,AM,Bike,502
2019,38,Park St and Somerville Ave,42.3832,-71.1063,AM,Ped,375
2019,38,Park St and Somerville Ave,42.3832,-71.1063,PM,Bike,248
2019,38,Park St and Somerville Ave,42.3832,-71.1063,PM,Ped,332
2019,39,Somerville Ave and Medford St,42.3773,-71.0893,AM,Bike,0
2019,39,Somerville Ave and Medford St,42.3773,-71.0893,AM,Ped,0
2019,39,Somerville Ave and Medford St,42.3773,-71.0893,PM,Bike,225
2019,39,Somerville Ave and Medford St,42.3773,-71.0893,PM,Ped,278
2019,40,Central St and Somerville Junction Park,42.3903,-71.1021,AM,Bike,0
2019,40,Central St and Somerville Junction Park,42.3903,-71.1021,AM,Ped,0
2019,40,Central St and Somerville Junction Park,42.3903,-71.1021,PM,Bike,74
2019,40,Central St and Somerville Junction Park,42.3903,-71.1021,PM,Ped,124
2019,41,School St and Medford St,42.3891,-71.0972,AM,Bike,54
2019,41,School St and Medford St,42.3891,-71.0972,AM,Ped,221
2019,41,School St and Medford St,42.3891,-71.0972,PM,Bike,56
2019,41,School St and Medford St,42.3891,-71.0972,PM,Ped,186
2019,42,Foley St and Great River Rd,42.3934,-71.0775,AM,Bike,31
2019,42,Foley St and Great River Rd,42.3934,-71.0775,AM,Ped,384
2019,42,Foley St and Great River Rd,42.3934,-71.0775,PM,Bike,12
2019,42,Foley St and Great River Rd,42.3934,-71.0775,PM,Ped,571
2018,1,Webster Ave & Prospect St,42.377,-71.0956,AM,Bike,182
2018,1,Webster Ave & Prospect St,42.377,-71.0956,AM,Ped,159
2018,1,Webster Ave & Prospect St,42.377,-71.0956,PM,Bike,175
2018,1,Webster Ave & Prospect St,42.377,-71.0956,PM,Ped,209
2018,2,Washington St & Somerville Ave,42.3796,-71.0964,AM,Bike,169
2018,2,Washington St & Somerville Ave,42.3796,-71.0964,AM,Ped,0
2018,2,Washington St & Somerville Ave,42.3796,-71.0964,PM,Bike,129
2018,2,Washington St & Somerville Ave,42.3796,-71.0964,PM,Ped,0
2018,3,Somerville Ave & Prospect St,42.3791,-71.0941,AM,Bike,196
2018,3,Somerville Ave & Prospect St,42.3791,-71.0941,AM,Ped,226
2018,3,Somerville Ave & Prospect St,42.3791,-71.0941,PM,Bike,189
2018,3,Somerville Ave & Prospect St,42.3791,-71.0941,PM,Ped,212
2018,4,Somerville Ave & Elm St,42.3855,-71.1135,AM,Bike,191
2018,4,Somerville Ave & Elm St,42.3855,-71.1135,AM,Ped,271
2018,4,Somerville Ave & Elm St,42.3855,-71.1135,PM,Bike,256
2018,4,Somerville Ave & Elm St,42.3855,-71.1135,PM,Ped,265
2018,5,Medford St & Broadway,42.3973,-71.1043,AM,Bike,19
2018,5,Medford St & Broadway,42.3973,-71.1043,AM,Ped,0
2018,5,Medford St & Broadway,42.3973,-71.1043,PM,Bike,6
2018,5,Medford St & Broadway,42.3973,-71.1043,PM,Ped,0
2018,6,Willow Ave & Elm St,42.3913,-71.1187,AM,Bike,119
2018,6,Willow Ave & Elm St,42.3913,-71.1187,AM,Ped,161
2018,6,Willow Ave & Elm St,42.3913,-71.1187,PM,Bike,261
2018,6,Willow Ave & Elm St,42.3913,-71.1187,PM,Ped,256
2018,7,Community Path & Grove St,42.3963,-71.1201,AM,Bike,96
2018,7,Community Path & Grove St,42.3963,-71.1201,AM,Ped,681
2018,7,Community Path & Grove St,42.3963,-71.1201,PM,Bike,123
2018,7,Community Path & Grove St,42.3963,-71.1201,PM,Ped,649
2018,8,Community Path & Cedar St,42.394,-71.1111,AM,Bike,108
2018,8,Community Path & Cedar St,42.394,-71.1111,AM,Ped,269
2018,8,Community Path & Cedar St,42.394,-71.1111,PM,Bike,150
2018,8,Community Path & Cedar St,42.394,-71.1111,PM,Ped,367
2018,9,Community Path & Buena Vista Rd,42.3973,-71.1246,AM,Bike,17
2018,9,Community Path & Buena Vista Rd,42.3973,-71.1246,AM,Ped,176
2018,9,Community Path & Buena Vista Rd,42.3973,-71.1246,PM,Bike,15
2018,9,Community Path & Buena Vista Rd,42.3973,-71.1246,PM,Ped,115
2018,10,College Ave & Powder House Circle,42.4014,-71.1168,AM,Bike,73
2018,10,College Ave & Powder House Circle,42.4014,-71.1168,AM,Ped,169
2018,10,College Ave & Powder House Circle,42.4014,-71.1168,PM,Bike,96
2018,10,College Ave & Powder House Circle,42.4014,-71.1168,PM,Ped,281
2018,11,Holland St & Cameron Ave,42.4011,-71.1262,AM,Bike,121
2018,11,Holland St & Cameron Ave,42.4011,-71.1262,AM,Ped,516
2018,11,Holland St & Cameron Ave,42.4011,-71.1262,PM,Bike,127
2018,11,Holland St & Cameron Ave,42.4011,-71.1262,PM,Ped,385
2018,12,Broadway & McGrath Hwy,42.3897,-71.0881,AM,Bike,0
2018,12,Broadway & McGrath Hwy,42.3897,-71.0881,AM,Ped,0
2018,12,Broadway & McGrath Hwy,42.3897,-71.0881,PM,Bike,54
2018,12,Broadway & McGrath Hwy,42.3897,-71.0881,PM,Ped,226
2018,13,Somerville Ave & Beacon St,42.3869,-71.1162,AM,Bike,361
2018,13,Somerville Ave & Beacon St,42.3869,-71.1162,AM,Ped,530
2018,13,Somerville Ave & Beacon St,42.3869,-71.1162,PM,Bike,330
2018,13,Somerville Ave & Beacon St,42.3869,-71.1162,PM,Ped,435
2018,14,Concord Ave & Beacon St,42.3751,-71.1025,AM,Bike,169
2018,14,Concord Ave & Beacon St,42.3751,-71.1025,AM,Ped,137
2018,14,Concord Ave & Beacon St,42.3751,-71.1025,PM,Bike,357
2018,14,Concord Ave & Beacon St,42.3751,-71.1025,PM,Ped,330
2018,15,Washington St & Beacon St,42.3783,-71.1064,AM,Bike,222
2018,15,Washington St & Beacon St,42.3783,-71.1064,AM,Ped,0
2018,15,Washington St & Beacon St,42.3783,-71.1064,PM,Bike,172
2018,15,Washington St & Beacon St,42.3783,-71.1064,PM,Ped,0
2018,16,College Ave & Winter St,42.397,-71.122,AM,Bike,37
2018,16,College Ave & Winter St,42.397,-71.122,AM,Ped,881
2018,16,College Ave & Winter St,42.397,-71.122,PM,Bike,86
2018,16,College Ave & Winter St,42.397,-71.122,PM,Ped,942
2018,17,Community Path & Willow Ave,42.3952,-71.1161,AM,Bike,63
2018,17,Community Path & Willow Ave,42.3952,-71.1161,AM,Ped,0
2018,17,Community Path & Willow Ave,42.3952,-71.1161,PM,Bike,42
2018,17,Community Path & Willow Ave,42.3952,-71.1161,PM,Ped,0
2018,18,Cedar St & Summer St,42.3905,-71.1136,AM,Bike,46
2018,18,Cedar St & Summer St,42.3905,-71.1136,AM,Ped,250
2018,18,Cedar St & Summer St,42.3905,-71.1136,PM,Bike,43
2018,18,Cedar St & Summer St,42.3905,-71.1136,PM,Ped,194
2018,19,Washington St & Inner Belt Rd,42.382,-71.0815,AM,Bike,30
2018,19,Washington St & Inner Belt Rd,42.382,-71.0815,AM,Ped,79
2018,19,Washington St & Inner Belt Rd,42.382,-71.0815,PM,Bike,53
2018,19,Washington St & Inner Belt Rd,42.382,-71.0815,PM,Ped,118
2018,20,Highland Ave & Walnut St,42.3851,-71.0942,AM,Bike,16
2018,20,Highland Ave & Walnut St,42.3851,-71.0942,AM,Ped,205
2018,20,Highland Ave & Walnut St,42.3851,-71.0942,PM,Bike,45
2018,20,Highland Ave & Walnut St,42.3851,-71.0942,PM,Ped,124
2018,21,Rt. 28 Bridge & Shore Dr,42.3983,-71.0845,AM,Bike,75
2018,21,Rt. 28 Bridge & Shore Dr,42.3983,-71.0845,AM,Ped,61
2018,21,Rt. 28 Bridge & Shore Dr,42.3983,-71.0845,PM,Bike,45
2018,21,Rt. 28 Bridge & Shore Dr,42.3983,-71.0845,PM,Ped,188
2018,22,Powder House Blvd & North St,42.4074,-71.1303,AM,Bike,23
2018,22,Powder House Blvd & North St,42.4074,-71.1303,AM,Ped,182
2018,22,Powder House Blvd & North St,42.4074,-71.1303,PM,Bike,18
2018,22,Powder House Blvd & North St,42.4074,-71.1303,PM,Ped,86
2018,23,Medford St & South St,42.3742,-71.0881,AM,Bike,155
2018,23,Medford St & South St,42.3742,-71.0881,AM,Ped,158
2018,23,Medford St & South St,42.3742,-71.0881,PM,Bike,221
2018,23,Medford St & South St,42.3742,-71.0881,PM,Ped,254
2018,24,Joy St & Washington St,42.3807,-71.0886,AM,Bike,136
2018,24,Joy St & Washington St,42.3807,-71.0886,AM,Ped,167
2018,24,Joy St & Washington St,42.3807,-71.0886,PM,Bike,142
2018,24,Joy St & Washington St,42.3807,-71.0886,PM,Ped,192
2018,25,Highland Ave & Lowell St,42.3902,-71.108,AM,Bike,41
2018,25,Highland Ave & Lowell St,42.3902,-71.108,AM,Ped,139
2018,25,Highland Ave & Lowell St,42.3902,-71.108,PM,Bike,42
2018,25,Highland Ave & Lowell St,42.3902,-71.108,PM,Ped,149
2018,26,Broadway & Lombardi Way,42.3862,-71.0788,AM,Bike,48
2018,26,Broadway & Lombardi Way,42.3862,-71.0788,AM,Ped,0
2018,26,Broadway & Lombardi Way,42.3862,-71.0788,PM,Bike,20
2018,26,Broadway & Lombardi Way,42.3862,-71.0788,PM,Ped,0
2018,27,Broadway & Boston Ave,42.3997,-71.1115,AM,Bike,17
2018,27,Broadway & Boston Ave,42.3997,-71.1115,AM,Ped,132
2018,27,Broadway & Boston Ave,42.3997,-71.1115,PM,Bike,48
2018,27,Broadway & Boston Ave,42.3997,-71.1115,PM,Ped,236
2018,28,Broadway & Holland St,42.403,-71.127,AM,Bike,50
2018,28,Broadway & Holland St,42.403,-71.127,AM,Ped,0
2018,28,Broadway & Holland St,42.403,-71.127,PM,Bike,31
2018,28,Broadway & Holland St,42.403,-71.127,PM,Ped,0
2018,29,Broadway & Alewife Brook Pkwy,42.4069,-71.1336,AM,Bike,85
2018,29,Broadway & Alewife Brook Pkwy,42.4069,-71.1336,AM,Ped,97
2018,29,Broadway & Alewife Brook Pkwy,42.4069,-71.1336,PM,Bike,58
2018,29,Broadway & Alewife Brook Pkwy,42.4069,-71.1336,PM,Ped,116
2018,30,Dane St & Somerville Ave,42.3825,-71.1034,AM,Bike,260
2018,30,Dane St & Somerville Ave,42.3825,-71.1034,AM,Ped,196
2018,30,Dane St & Somerville Ave,42.3825,-71.1034,PM,Bike,168
2018,30,Dane St & Somerville Ave,42.3825,-71.1034,PM,Ped,184
2018,31,Foley St & Middlesex Ave,42.3926,-71.083,AM,Bike,6
2018,31,Foley St & Middlesex Ave,42.3926,-71.083,AM,Ped,178
2018,31,Foley St & Middlesex Ave,42.3926,-71.083,PM,Bike,15
2018,31,Foley St & Middlesex Ave,42.3926,-71.083,PM,Ped,181
2018,32,Summer St & School St,42.3844,-71.1004,AM,Bike,169
2018,32,Summer St & School St,42.3844,-71.1004,AM,Ped,139
2018,32,Summer St & School St,42.3844,-71.1004,PM,Bike,103
2018,32,Summer St & School St,42.3844,-71.1004,PM,Ped,201
2018,33,Temple St & Broadway,42.3926,-71.0933,AM,Bike,29
2018,33,Temple St & Broadway,42.3926,-71.0933,AM,Ped,145
2018,33,Temple St & Broadway,42.3926,-71.0933,PM,Bike,11
2018,33,Temple St & Broadway,42.3926,-71.0933,PM,Ped,202
2018,34,Cross St & Pearl St,42.3857,-71.0878,AM,Bike,54
2018,34,Cross St & Pearl St,42.3857,-71.0878,AM,Ped,286
2018,34,Cross St & Pearl St,42.3857,-71.0878,PM,Bike,65
2018,34,Cross St & Pearl St,42.3857,-71.0878,PM,Ped,225
2018,35,Mossland St & Somerville Ave,42.3873,-71.1168,AM,Bike,0
2018,35,Mossland St & Somerville Ave,42.3873,-71.1168,AM,Ped,0
2018,35,Mossland St & Somerville Ave,42.3873,-71.1168,PM,Bike,284
2018,35,Mossland St & Somerville Ave,42.3873,-71.1168,PM,Ped,538
2018,36,Boston Ave & Alewife Brook Pkwy,42.4146,-71.1313,AM,Bike,29
2018,36,Boston Ave & Alewife Brook Pkwy,42.4146,-71.1313,AM,Ped,66
2018,36,Boston Ave & Alewife Brook Pkwy,42.4146,-71.1313,PM,Bike,40
2018,36,Boston Ave & Alewife Brook Pkwy,42.4146,-71.1313,PM,Ped,91
2018,37,Community Path and Lowell St,42.3928,-71.1062,AM,Bike,38
2018,37,Community Path and Lowell St,42.3928,-71.1062,AM,Ped,133
2018,37,Community Path and Lowell St,42.3928,-71.1062,PM,Bike,53
2018,37,Community Path and Lowell St,42.3928,-71.1062,PM,Ped,163
2018,38,Park St and Somerville Ave,42.3832,-71.1063,AM,Bike,337
2018,38,Park St and Somerville Ave,42.3832,-71.1063,AM,Ped,309
2018,38,Park St and Somerville Ave,42.3832,-71.1063,PM,Bike,319
2018,38,Park St and Somerville Ave,42.3832,-71.1063,PM,Ped,288
2018,39,Somerville Ave and Medford St,42.3773,-71.0893,AM,Bike,189
2018,39,Somerville Ave and Medford St,42.3773,-71.0893,AM,Ped,144
2018,39,Somerville Ave and Medford St,42.3773,-71.0893,PM,Bike,240
2018,39,Somerville Ave and Medford St,42.3773,-71.0893,PM,Ped,115
2018,40,Central St and Somerville Junction Park,42.3903,-71.1021,AM,Bike,53
2018,40,Central St and Somerville Junction Park,42.3903,-71.1021,AM,Ped,78
2018,40,Central St and Somerville Junction Park,42.3903,-71.1021,PM,Bike,52
2018,40,Central St and Somerville Junction Park,42.3903,-71.1021,PM,Ped,131
2018,41,School St and Medford St,42.3891,-71.0972,AM,Bike,30
2018,41,School St and Medford St,42.3891,-71.0972,AM,Ped,120
2018,41,School St and Medford St,42.3891,-71.0972,PM,Bike,37
2018,41,School St and Medford St,42.3891,-71.0972,PM,Ped,179
2018,42,Foley St and Great River Rd,42.3934,-71.0775,AM,Bike,19
2018,42,Foley St and Great River Rd,42.3934,-71.0775,AM,Ped,350
2018,42,Foley St and Great River Rd,42.3934,-71.0775,PM,Bike,17
2018,42,Foley St and Great River Rd,42.3934,-71.0775,PM,Ped,640
2017,1,Webster Ave & Prospect St,42.377,-71.0956,AM,Bike,157
2017,1,Webster Ave & Prospect St,42.377,-71.0956,AM,Ped,161
2017,1,Webster Ave & Prospect St,42.377,-71.0956,PM,Bike,178
2017,1,Webster Ave & Prospect St,42.377,-71.0956,PM,Ped,182
2017,2,Washington St & Somerville Ave,42.3796,-71.0964,AM,Bike,251
2017,2,Washington St & Somerville Ave,42.3796,-71.0964,AM,Ped,583
2017,2,Washington St & Somerville Ave,42.3796,-71.0964,PM,Bike,235
2017,2,Washington St & Somerville Ave,42.3796,-71.0964,PM,Ped,392
2017,3,Somerville Ave & Prospect St,42.3791,-71.0941,AM,Bike,133
2017,3,Somerville Ave & Prospect St,42.3791,-71.0941,AM,Ped,202
2017,3,Somerville Ave & Prospect St,42.3791,-71.0941,PM,Bike,217
2017,3,Somerville Ave & Prospect St,42.3791,-71.0941,PM,Ped,227
2017,4,Somerville Ave & Elm St,42.3855,-71.1135,AM,Bike,303
2017,4,Somerville Ave & Elm St,42.3855,-71.1135,AM,Ped,220
2017,4,Somerville Ave & Elm St,42.3855,-71.1135,PM,Bike,277
2017,4,Somerville Ave & Elm St,42.3855,-71.1135,PM,Ped,305
2017,5,Medford St & Broadway,42.3973,-71.1043,AM,Bike,35
2017,5,Medford St & Broadway,42.3973,-71.1043,AM,Ped,0
2017,5,Medford St & Broadway,42.3973,-71.1043,PM,Bike,30
2017,5,Medford St & Broadway,42.3973,-71.1043,PM,Ped,0
2017,6,Willow Ave & Elm St,42.3913,-71.1187,AM,Bike,204
2017,6,Willow Ave & Elm St,42.3913,-71.1187,AM,Ped,240
2017,6,Willow Ave & Elm St,42.3913,-71.1187,PM,Bike,344
2017,6,Willow Ave & Elm St,42.3913,-71.1187,PM,Ped,266
2017,7,Community Path & Grove St,42.3963,-71.1201,AM,Bike,116
2017,7,Community Path & Grove St,42.3963,-71.1201,AM,Ped,565
2017,7,Community Path & Grove St,42.3963,-71.1201,PM,Bike,104
2017,7,Community Path & Grove St,42.3963,-71.1201,PM,Ped,422
2017,8,Community Path & Cedar St,42.394,-71.1111,AM,Bike,124
2017,8,Community Path & Cedar St,42.394,-71.1111,AM,Ped,317
2017,8,Community Path & Cedar St,42.394,-71.1111,PM,Bike,110
2017,8,Community Path & Cedar St,42.394,-71.1111,PM,Ped,383
2017,9,Community Path & Buena Vista Rd,42.3973,-71.1246,AM,Bike,140
2017,9,Community Path & Buena Vista Rd,42.3973,-71.1246,AM,Ped,397
2017,9,Community Path & Buena Vista Rd,42.3973,-71.1246,PM,Bike,186
2017,9,Community Path & Buena Vista Rd,42.3973,-71.1246,PM,Ped,486
2017,10,College Ave & Powder House Circle,42.4014,-71.1168,AM,Bike,101
2017,10,College Ave & Powder House Circle,42.4014,-71.1168,AM,Ped,150
2017,10,College Ave & Powder House Circle,42.4014,-71.1168,PM,Bike,170
2017,10,College Ave & Powder House Circle,42.4014,-71.1168,PM,Ped,276
2017,11,Holland St & Cameron Ave,42.4011,-71.1262,AM,Bike,78
2017,11,Holland St & Cameron Ave,42.4011,-71.1262,AM,Ped,265
